State,Primary NAICS,NatureTitle,EventTitle,SourceTitle,Hospitalized,Amputation,Inspection,anomaly_flag,anomaly_score,combo_count,combo_rarity_index,review_hints
OHIO,333111,Amputations,Caught in running equipment or machinery during regular operation,Brake presses,0.0,1.0,1084114.0,0,-0.012174,2,0.5,rare_combo
NEW YORK,491110,"Soreness, pain, hurt-nonspecified injury",Overexertion in lifting-single episode,"Boxes, crates, cartons",1.0,0.0,,0,-0.010694,7,0.142857,none
ARKANSAS,336411,Internal injuries to organs and blood vessels of the trunk,"Nonroadway collision with object other than vehicle, n.e.c.","Boom truck, bucket or basket hoist truck",1.0,0.0,1111952.0,0,-0.010685,1,1.0,rare_combo
ALABAMA,336510,Fractures,Trip from stepping into a hole without fall ,Ground irregularity,1.0,0.0,1084779.0,0,-0.01642,1,1.0,rare_combo
RHODE ISLAND,425120,"Traumatic injuries and disorders, unspecified",Other fall to lower level less than 6 feet,Delivery truck or van,1.0,0.0,,0,-0.015583,1,1.0,rare_combo
MISSOURI,488510,Amputations,Caught in running equipment or machinery during regular operation,"Industrial vehicle, material hauling and transport-powered, unspecified",0.0,1.0,1084396.0,0,-0.007962,1,1.0,rare_combo
TEXAS,322130,"Soreness, pain, hurt-nonspecified injury","Bending, crawling, reaching, twisting-single episode","Bodily motion or position of injured, ill worker",1.0,0.0,,0,-0.001947,3,0.333333,rare_combo
TEXAS,325120,"Traumatic injuries and disorders, unspecified",Other fall to lower level less than 6 feet,Rail car(s)-unattached to locomotive,1.0,0.0,,0,-0.015343,1,1.0,rare_combo
WISCONSIN,323110,Crushing injuries,Caught in running equipment or machinery during regular operation,Presses-printing,1.0,0.0,1083944.0,0,-0.01294,1,1.0,rare_combo
ILLINOIS,331521,"Heat (thermal) burns, unspecified",Contact with hot objects or substances,"Molten or hot metals, slag",1.0,0.0,1083549.0,0,-0.014823,1,1.0,rare_combo
ILLINOIS,423440,Fractures,"Pedestrian struck by vehicle in nonroadway area, unspecified","Forklift, order picker, platform truck-powered",1.0,0.0,1084832.0,0,-0.013996,1,1.0,rare_combo
OHIO,493110,Fractures,Part of occupants body caught between vehicle and other object in nonroadway transport incident,"Forklift, order picker, platform truck-powered",1.0,0.0,1084404.0,0,-0.000317,14,0.071429,none
TEXAS,332312,Fractures,"Struck by falling object or equipment, n.e.c.",Beams-unattached metal,1.0,0.0,,0,-0.021464,5,0.2,none
TEXAS,333120,"Soreness, pain, hurt-nonspecified injury",Struck by object falling from vehicle or machinery-other than vehicle part,Nonclassifiable,1.0,0.0,,0,-0.015616,1,1.0,rare_combo
FLORIDA,532120,Fractures,"Struck by falling object or equipment, n.e.c.","Cart, dolly, hand truck-nonpowered",1.0,0.0,,0,-0.017483,2,0.5,rare_combo
ALABAMA,238210,Heat fatigue,Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.023009,1,1.0,rare_combo
TEXAS,424490,Fractures,"Nonroadway collision with other vehicle, unspecified","Forklift, order picker, platform truck-powered",1.0,0.0,1085001.0,0,-0.014034,3,0.333333,rare_combo
GEORGIA,313310,Amputations,Caught in running equipment or machinery during regular operation,Weaving machinery,0.0,1.0,,0,-0.020832,2,0.5,rare_combo
OHIO,336370,Amputations,Compressed or pinched by shifting objects or equipment,"Reels, rolls, spools, coils, cones",0.0,1.0,1083610.0,0,-0.015057,10,0.1,none
TEXAS,311422,"Soreness, pain, hurt-nonspecified injury",Nonclassifiable,Nonclassifiable,1.0,0.0,1083109.0,0,-0.026026,1,1.0,rare_combo
TEXAS,452111,Fractures,Nonclassifiable,Nonclassifiable,1.0,0.0,,0,-0.025285,7,0.142857,none
FLORIDA,331313,"Cuts, lacerations","Caught in running equipment or machinery during maintenance, cleaning ","Sawing machinery-stationary, n.e.c.",1.0,0.0,,0,-0.020657,1,1.0,rare_combo
FLORIDA,453998,Fractures,"Bending, crawling, reaching, twisting-single episode","Bodily motion or position of injured, ill worker",1.0,0.0,1089449.0,0,-0.002154,9,0.111111,none
ALABAMA,493110,Amputations,"Pedestrian struck by vehicle in nonroadway area, unspecified",Pallet jack-powered,1.0,1.0,1084144.0,0,-0.004685,1,1.0,rare_combo
FLORIDA,721110,Amputations,Entangled in other object or equipment,"Ropes, ties, chains, n.e.c.",1.0,0.0,,0,-0.020416,7,0.142857,none
PENNSYLVANIA,337212,Amputations,Caught in running equipment or machinery during regular operation,"Boring, drilling, planing, milling machinery, n.e.c.",0.0,1.0,1087487.0,0,-0.013716,3,0.333333,rare_combo
TEXAS,236210,Gunshot wounds,Shooting by other person-intentional,Robber,2.0,0.0,,0,-0.019832,1,1.0,rare_combo
FLORIDA,561310,Amputations,"Caught in running equipment or machinery during maintenance, cleaning ","Machinery, unspecified",0.0,1.0,1085882.0,0,-0.021125,1,1.0,rare_combo
ARKANSAS,484121,Fractures,"Fall on same level, n.e.c. ","Semi, tractor-trailer, tanker truck",1.0,0.0,1095876.0,0,-0.006521,2,0.5,rare_combo
TEXAS,711211,Fractures,"Injury by person-unintentional or intent unknown, n.e.c.","Balls, pucks",1.0,0.0,,0,-0.022533,1,1.0,rare_combo
FLORIDA,423310,"Soreness, pain, hurt-nonspecified injury","Struck by falling object or equipment, unspecified",Glass building materials,1.0,0.0,1084172.0,0,-0.022237,1,1.0,rare_combo
FLORIDA,236220,"Effects of heat and light, unspecified",Exposure to environmental heat,Heat-environmental,1.0,0.0,1084205.0,0,-0.021021,1,1.0,rare_combo
FLORIDA,238110,"Soreness, pain, hurt-nonspecified injury",Fall on same level due to tripping on uneven surface,"Concrete blocks, cinder blocks",1.0,0.0,1084176.0,0,-0.018906,7,0.142857,none
ILLINOIS,331221,Amputations,Caught in running equipment or machinery during regular operation,"Rolling mills, rolling, calendering machinery",1.0,1.0,,0,-0.019739,1,1.0,rare_combo
NEW YORK,327320,Internal injuries to organs and blood vessels of the trunk,"Pedestrian struck by vehicle in nonroadway area, unspecified","Excavating machinery, unspecified",1.0,0.0,1083667.0,0,-0.012781,1,1.0,rare_combo
NEW YORK,336999,Amputations,"Struck by falling object or equipment, unspecified","Machinery, n.e.c.",1.0,1.0,,0,-0.022756,1,1.0,rare_combo
IDAHO,113310,Amputations,Caught in running equipment or machinery during regular operation,"Logging and wood processing machinery-specialized, unspecified",1.0,1.0,,0,-0.010423,3,0.333333,rare_combo
COLORADO,448140,Amputations,Compressed or pinched by shifting objects or equipment,"Cabinets, cases-display, storage",0.0,1.0,,0,-0.022484,2,0.5,rare_combo
NEW YORK,311999,Amputations,Caught in running equipment or machinery during regular operation,"Packaging, wrapping, bundling machinery",1.0,1.0,1084448.0,0,-0.01366,3,0.333333,rare_combo
IDAHO,484230,Internal injuries to organs and blood vessels of the trunk,Struck by object falling from vehicle or machinery-other than vehicle part,Logs,1.0,0.0,,0,-0.011132,1,1.0,rare_combo
MASSACHUSETTS,562111,Amputations,Struck by swinging part of powered vehicle,"Garbage, recycling, or refuse truck",1.0,1.0,1083898.0,0,-0.012989,1,1.0,rare_combo
IDAHO,311511,Amputations,Struck by or caught in swinging door or gate,"Doors, except garage and vehicle",0.0,1.0,,0,-0.008869,2,0.5,rare_combo
MISSOURI,333518,"Puncture wounds, except gunshot wounds","Contact with objects and equipment, n.e.c.","Metal chips, particles",1.0,1.0,,0,-0.012432,1,1.0,rare_combo
NEW YORK,237310,Third or fourth degree heat (thermal) burns,"Ignition of vapors, gases, or liquids","Gasoline, diesel fuel, jet fuel",1.0,0.0,1085131.0,0,-0.010605,1,1.0,rare_combo
PENNSYLVANIA,238290,Amputations,Caught in running equipment or machinery during regular operation,"Rolling mills, rolling, calendering machinery",1.0,1.0,1084036.0,0,-0.018159,1,1.0,rare_combo
KANSAS,332114,"Soreness, pain, hurt-nonspecified injury",Struck by object falling from vehicle or machinery-other than vehicle part,"Reels, rolls, spools, coils, cones",1.0,0.0,,0,-0.012438,1,1.0,rare_combo
PENNSYLVANIA,561730,Amputations,"Fall or jump from and struck by same vehicle in normal operation, nonroadway",Lawn mowers-riding,1.0,1.0,1083847.0,0,-0.00239,3,0.333333,rare_combo
COLORADO,221310,Fractures,"Other fall to lower level, unspecified",Machine platforms,1.0,0.0,,0,-0.01563,1,1.0,rare_combo
KANSAS,311119,Amputations,"Caught in running equipment or machinery during maintenance, cleaning ","Conveyors-powered, n.e.c.",0.0,1.0,1084281.0,0,-0.011561,4,0.25,none
TEXAS,423860,"Heat (thermal) burns, unspecified",Contact with hot objects or substances,Water,1.0,0.0,,0,-0.014192,1,1.0,rare_combo
GEORGIA,326199,Amputations,"Caught in running equipment or machinery during maintenance, cleaning ",Nonclassifiable,0.0,1.0,,0,-0.014128,7,0.142857,none
OHIO,238990,Crushing injuries,"Struck by falling object or equipment, n.e.c.","Metal plates, metal panels",1.0,0.0,1085075.0,0,-0.015174,1,1.0,rare_combo
ILLINOIS,331221,"Soreness, pain, hurt-nonspecified injury","Caught in running equipment or machinery during maintenance, cleaning ","Metal, woodworking, and special material machinery, n.e.c.",1.0,0.0,1088199.0,0,-0.010184,2,0.5,rare_combo
GEORGIA,722320,"Effects of heat and light, n.e.c.",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.021133,1,1.0,rare_combo
PENNSYLVANIA,315220,Amputations,Caught in running equipment or machinery during regular operation,Fabric pressers and ironing appliances,0.0,1.0,1084038.0,0,-0.020379,1,1.0,rare_combo
ALABAMA,441110,"Traumatic injuries and disorders, unspecified","Pedestrian struck by vehicle in nonroadway area, unspecified","Highway vehicle, motorized, unspecified",1.0,0.0,,0,-0.009803,1,1.0,rare_combo
WEST VIRGINIA,238990,Amputations,Compressed or pinched by shifting objects or equipment,"Vehicle and mobile equipment parts, n.e.c.",0.0,1.0,,0,-0.019361,1,1.0,rare_combo
FLORIDA,541940,"Puncture wounds, except gunshot wounds","Other animal bites, nonvenomous","Cats, felines-domestic",1.0,0.0,,0,-0.020249,2,0.5,rare_combo
OKLAHOMA,452910,Fractures,"Fall on same level due to tripping, unspecified","Floors, walkways, ground surfaces, unspecified",1.0,0.0,,0,-0.015185,2,0.5,rare_combo
TEXAS,213111,"Effects of heat and light, unspecified",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.021991,1,1.0,rare_combo
OHIO,441110,"Soreness, pain, hurt-nonspecified injury","Fall on same level due to tripping, n.e.c.","Floors, walkways, ground surfaces, unspecified",1.0,0.0,,0,-0.010349,1,1.0,rare_combo
WEST VIRGINIA,236220,Fractures,"Other fall to lower level, unspecified","Cranes, unspecified",1.0,0.0,,0,-0.019007,4,0.25,none
NEW YORK,238130,Fractures,Other fall to lower level less than 6 feet,"Ladders, unspecified",1.0,0.0,,0,-0.01961,1,1.0,rare_combo
COLORADO,622110,Fractures,"Fall on same level due to tripping, unspecified","Floor, n.e.c.",1.0,0.0,,0,-0.02066,5,0.2,none
NEW YORK,491110,"Soreness, pain, hurt-nonspecified injury",Overexertion in lifting-single episode,"Packages, parcels",1.0,0.0,,0,-0.011421,7,0.142857,none
FLORIDA,541320,Cerebral and other intracranial hemorrhages,Pedestrian struck by forward-moving vehicle in work zone ,Automobile,1.0,0.0,,0,-0.014474,1,1.0,rare_combo
FLORIDA,811412,"Soreness, pain, hurt-nonspecified injury","Other fall to lower level, unspecified","Ladders, unspecified",1.0,0.0,,0,-0.024594,1,1.0,rare_combo
TEXAS,423510,Fractures,Caught in running equipment or machinery during regular operation,Conveyors-roller,1.0,0.0,,0,-0.019847,4,0.25,none
TEXAS,238910,Internal injuries to organs and blood vessels of the trunk,Other fall to lower level 6 to 10 feet,"Ladders, unspecified",1.0,0.0,,0,-0.013841,1,1.0,rare_combo
TEXAS,238210,"Effects of heat and light, unspecified",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.019534,2,0.5,rare_combo
OKLAHOMA,213112,"Effects of heat and light, unspecified",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.017294,2,0.5,rare_combo
NEW YORK,561720,"Sprains, strains, tears, unspecified","Other fall to lower level, unspecified","Stairs, steps-indoors",1.0,0.0,,0,-0.012612,1,1.0,rare_combo
FLORIDA,237310,Amputations,Injured by slipping or swinging object held by injured worker,"Saws-powered, except chainsaws",1.0,1.0,1083875.0,0,-0.009244,8,0.125,none
TEXAS,213111,Amputations,Compressed or pinched by shifting objects or equipment,"Pipes, ducts, tubing, unspecified",0.0,1.0,,0,-0.015435,21,0.047619,none
FLORIDA,484121,Amputations,Compressed or pinched by shifting objects or equipment,Concrete or clay pipes and conduits,0.0,1.0,,0,-0.014514,1,1.0,rare_combo
NEW YORK,621610,"Soreness, pain, hurt-nonspecified injury",Fall on same level due to tripping over an object ,"Floor, n.e.c.",1.0,0.0,,0,-0.016117,1,1.0,rare_combo
TEXAS,491110,"Effects of heat and light, unspecified",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.021134,6,0.166667,none
COLORADO,712190,Fractures,"Bending, crawling, reaching, twisting-single episode","Bodily motion or position of injured, ill worker",1.0,0.0,,0,-0.003338,2,0.5,rare_combo
TEXAS,445110,Amputations,Struck against moving part of machinery or equipment,Butchering machinery,1.0,0.0,,0,-0.024634,35,0.028571,none
TEXAS,492110,"Effects of heat and light, unspecified",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.020189,3,0.333333,rare_combo
GEORGIA,445110,Amputations,Struck against moving part of machinery or equipment,Butchering machinery,0.0,1.0,,0,-0.02227,7,0.142857,none
PENNSYLVANIA,311812,Amputations,Nonclassifiable,Nonclassifiable,0.0,1.0,1083659.0,0,-0.023535,7,0.142857,none
MASSACHUSETTS,312111,"Intracranial injuries, n.e.c.","Struck against stationary object or equipment, n.e.c.","Conveyors-powered, unspecified",1.0,0.0,,0,-0.023808,1,1.0,rare_combo
NEBRASKA,112111,"Traumatic injuries and disorders, unspecified","Thrown, fell, or jumped from animal being ridden",Horses and other equines ,1.0,0.0,,0,-0.016739,1,1.0,rare_combo
MAINE,622110,Amputations,Nonclassifiable,Nonclassifiable,1.0,1.0,1083139.0,0,-0.024009,1,1.0,rare_combo
TEXAS,238210,"Traumatic injuries and disorders, unspecified",Other fall to lower level 16 to 20 feet,"Towers, poles, unspecified",1.0,0.0,,0,-0.016759,6,0.166667,none
PENNSYLVANIA,332311,Fractures,Struck by object falling from vehicle or machinery-other than vehicle part,Beams-unattached metal,1.0,0.0,1086747.0,0,-0.016884,2,0.5,rare_combo
DELAWARE,322299,Crushing injuries,Caught in running equipment or machinery during regular operation,"Winders, unwinders",1.0,0.0,1083759.0,0,-0.014329,1,1.0,rare_combo
TEXAS,311412,Amputations,"Caught in running equipment or machinery during maintenance, cleaning ","Bottling, canning, filling machinery",0.0,1.0,1083752.0,0,-0.017409,4,0.25,none
TEXAS,324121,Heat stroke,Exposure to environmental heat,Heat-environmental,1.0,0.0,1091345.0,0,-0.022057,1,1.0,rare_combo
MAINE,622110,Other or unspecified allergic reactions,Exposure through medical injection ,Vaccines,1.0,0.0,,0,-0.023628,1,1.0,rare_combo
ILLINOIS,221210,"Puncture wounds, except gunshot wounds","Bites and stings, unspecified","Insects, arachnids, mites, unspecified",1.0,0.0,,0,-0.018311,1,1.0,rare_combo
NEW JERSEY,811310,Amputations,Compressed or pinched by shifting objects or equipment,Garage doors,1.0,1.0,,0,-0.01741,1,1.0,rare_combo
NEW JERSEY,484122,Fractures,Struck or run over by rolling powered vehicle,"Forklift, order picker, platform truck-powered",1.0,0.0,,0,-0.016247,1,1.0,rare_combo
OHIO,325193,"Traumatic injuries and disorders, unspecified",Contact with hot objects or substances,"Sodium and potassium hydroxide, potassium carbonate",1.0,0.0,1084703.0,0,-0.019064,1,1.0,rare_combo
TEXAS,22112,"Effects of heat and light, unspecified",Exposure to environmental heat,Heat-environmental,1.0,0.0,,0,-0.022807,1,1.0,rare_combo
OHIO,331110,"Traumatic injuries and disorders, unspecified",Other fall to lower level more than 30 feet,"Cranes, unspecified",1.0,0.0,1083577.0,0,-0.011403,2,0.5,rare_combo
WISCONSIN,336212,"Cuts, lacerations",Compressed or pinched by shifting objects or equipment,Trailers,1.0,0.0,,0,-0.017051,1,1.0,rare_combo
TEXAS,332618,Amputations,"Caught in running equipment or machinery, n.e.c.","Extruding, injecting, forming, molding machinery, n.e.c.",1.0,0.0,,0,-0.023047,3,0.333333,rare_combo
OKLAHOMA,238290,Fractures,"Fall, slip, trip, unspecified ",Nonclassifiable,1.0,0.0,1084565.0,0,-0.015929,1,1.0,rare_combo
FLORIDA,335911,Amputations,Struck by or caught in swinging door or gate,"Doors, except garage and vehicle",0.0,1.0,,0,-0.010327,1,1.0,rare_combo
COLORADO,311412,"Other respiratory system symptoms-toxic, noxious, or allergenic effect",Inhalation of harmful substance-single episode,"Acids, unspecified",1.0,0.0,,0,-0.009918,1,1.0,rare_combo
OHIO,336510,"Traumatic injuries and disorders, unspecified","Pedestrian struck by vehicle in nonroadway area, unspecified","Industrial vehicle, material hauling and transport-powered, unspecified",1.0,0.0,1084061.0,0,-0.006875,1,1.0,rare_combo
MISSISSIPPI,336611,Amputations,Compressed or pinched by shifting objects or equipment,"Fans, blowers-wall, floor, ceiling, ventilation",0.0,1.0,,0,-0.010101,8,0.125,none
TEXAS,325199,First degree heat (thermal) burns,Contact with hot objects or substances,Water,1.0,0.0,,0,-0.012539,1,1.0,rare_combo
WISCONSIN,333993,Fractures,Fall on same level due to slipping ,"Floor, n.e.c.",1.0,0.0,,0,-0.023907,1,1.0,rare_combo
NORTHERN MARIANA ISLANDS,311811,Fractures,"Other fall to lower level, unspecified","Roofs, unspecified",1.0,0.0,1083473.0,0,-0.026219,1,1.0,rare_combo
WISCONSIN,326199,Amputations,Struck against moving part of machinery or equipment,Table saws,0.0,1.0,1084922.0,0,-0.017599,9,0.111111,none
ILLINOIS,621111,Fractures,Fall on same level due to slipping ,"Floor, n.e.c.",1.0,0.0,,0,-0.022412,1,1.0,rare_combo
OHIO,221122,Second degree electrical burns,"Direct exposure to electricity, greater than 220 volts","Electric parts, n.e.c.",1.0,0.0,1085021.0,0,-0.008396,1,1.0,rare_combo
NEBRASKA,333111,"Traumatic injuries and disorders, unspecified","Struck by falling object or equipment, unspecified","Cart, dolly, hand truck-nonpowered",1.0,0.0,1084617.0,0,-0.01103,1,1.0,rare_combo
